hip,ra,dec,mag,spect,ci,con,var_min,var_max
15522,3.333702,47.511921,8.97,A0,0.139,Per,,
15523,3.333843,1.483623,6.73,K0,0.949,Cet,,
15524,3.333939,-1.592144,7.7,F5,0.446,Eri,,
15525,3.33403,15.657912,8.89,F5,0.477,Ari,,
15526,3.334143,-28.783834,8.48,K0V,0.82,For,,
15527,3.334319,-28.854071,7.36,G3V,0.63,For,,
15528,3.334384,-60.494917,7.89,G8III/IV,0.905,Ret,,
15529,3.33478,-71.980586,8.09,K0III,1.09,Hyi,,
15530,3.334997,32.021662,8.87,M5II-IIIvar,2.014,Per,9.311,8.401
15531,3.335071,50.968761,7.07,B9V,0.046,Per,,
15532,3.335207,12.718566,10.51,F8,0.914,Ari,10.574,10.454
15533,3.335226,-3.018494,9.4,F0,0.39,Eri,,
15534,3.335261,69.731312,6.6,A0,-0.01,Cas,,
15535,3.335472,-62.788095,10.28,B3IV/V,-0.083,Ret,,
15536,3.335632,14.834281,9.77,F8,0.624,Ari,,
15537,3.335961,-40.294492,9.07,F3V,0.474,Eri,,
15538,3.33651,62.472906,9.29,B8,0.105,Cam,,
15539,3.336609,-52.031834,8.44,K0V,0.785,Hor,,
15540,3.336661,-82.26513,8.3,F2V,0.418,Men,,
15541,3.337215,46.781004,7.5,K0,1.273,Per,,
15542,3.337603,6.221521,9.45,A0,0.225,Cet,,
15543,3.337952,45.359859,9.21,F2,0.425,Per,,
15544,3.338134,41.897212,8.12,A2,0.294,Per,,
15545,3.338393,-45.828362,8.89,F7V,0.509,Hor,,
15546,3.338709,16.423702,9.25,K0,1.171,Ari,,
15547,3.338783,77.73474,5.44,A6V,0.211,Cep,,
15548,3.338789,-45.169543,9.93,F5V,0.471,Eri,,
15549,3.338989,29.048458,4.47,K2II-III,1.555,Ari,,
15550,3.339066,19.730357,7.6,A2+...,0.188,Ari,,
15551,3.339157,45.873643,7.5,K5,1.665,Per,,
15552,3.339236,23.689288,7.46,A5,0.279,Ari,,
15553,3.339477,-0.894122,10.17,F8,0.567,Cet,,
15554,3.339559,55.537077,7.15,K0,1.168,Cam,,
15555,3.339813,19.872715,6.9,K0,1.223,Ari,,
15556,3.339905,51.618359,7.29,B9,0.01,Per,,
15557,3.340437,25.662739,6.14,K3III:,1.241,Ari,,
15558,3.340546,14.174646,9.07,F2,0.529,Ari,,
15559,3.340776,-47.90865,8.43,K4III,1.474,Hor,,
15560,3.340782,24.5432,7.31,K0,1.209,Ari,,
15561,3.34108,-24.114612,7.67,F5V,0.488,For,,
15562,3.341367,22.415727,13.63,,0.8,,14.245,13.175
15563,3.341443,8.454443,9.65,K7V:,1.13,Cet,,
15564,3.342381,16.332988,9.22,A5,0.449,Ari,,
15565,3.342696,12.346597,7.34,F5,0.468,Ari,,
15566,3.342819,19.180395,8.28,A0,0.184,Ari,,
15567,3.342969,61.260452,8.55,F8V,0.57,Cam,,
15568,3.342987,-65.785889,7.25,A9IV/V,0.316,Ret,,
15569,3.343117,-36.147027,8.68,K5III,1.484,For,,
15570,3.34346,-36.775515,7.95,A0V,0.047,For,,
15572,3.343611,9.033552,8.46,G0,0.69,Cet,,
15571,3.343755,-38.762005,10.02,K1,1.015,For,10.551,9.941
15573,3.343784,-4.353547,8.93,G5,0.57,Eri,,
15574,3.343878,-86.138312,8.73,F6V,0.511,Oct,,
15575,3.343969,26.927369,7.75,K2III,1.185,Ari,,
15576,3.344348,28.826505,8.43,F8IV,0.56,Ari,,
15577,3.345076,35.276097,8.18,G0,1.041,Per,,
15578,3.345183,-33.730104,9.92,K3/K4IV,1.037,For,9.973,9.843
15579,3.345244,-23.306196,8.73,G5V,0.711,Eri,,
15580,3.345387,-17.521381,8.06,A3III,0.158,Eri,,
15581,3.345435,-33.464884,11.49,,,For,11.579,11.389
15582,3.345717,-26.287801,6.92,F2V,0.407,For,,
15583,3.345724,-0.169405,8.14,A0,0.208,Cet,,
15584,3.34578,58.855558,8.96,B0.5V,0.467,Cam,,
15585,3.345889,-26.606506,6.4,F7V,0.542,For,,
15586,3.346031,23.183969,8.48,,0.392,Ari,,
15587,3.346243,-62.27448,10,G5,0.83,Ret,,
15588,3.346246,18.737311,8.63,K0,1.069,Ari,,
15589,3.346295,78.612182,9,K2,1.297,Cep,,
15590,3.346371,-10.344128,9.72,F8,0.41,Eri,,
15591,3.346887,43.978781,8.82,G0,0.731,Per,,
15592,3.346936,-4.324393,9.59,G2,0.45,Eri,,
15593,3.347083,6.433231,9.61,F8,0.559,Cet,,
15594,3.347183,-3.108344,7.9,G5,1.024,Eri,,
15595,3.347315,67.756215,7.81,F5,0.443,Cam,,
15596,3.347619,57.874665,7.75,K1III-IV,1.372,Cam,,
15597,3.347629,20.509429,6.78,K2,1.168,Ari,,
15598,3.347896,-7.482272,9.69,F5,0.52,Eri,,
15599,3.348192,1.16492,8.55,G0,0.581,Cet,,
15601,3.348201,38.88532,8.69,A0,0.12,Per,,
15600,3.348214,60.03035,8.37,B1.5IV,0.384,Cam,,
15602,3.348293,68.457006,7.3,K0,0.958,Cam,,
15603,3.348596,1.093917,10.32,F8,0.565,Cet,10.37,10.26
15604,3.348872,66.910878,9.86,A5,1.002,Cam,9.917,9.787
15605,3.34915,-8.964963,9.71,F8,0.66,Eri,,
15606,3.349498,-33.556384,8.43,F6/F7V,0.53,For,,
15607,3.349659,-37.449844,7.71,K5III,1.532,For,,
15608,3.349709,20.647039,8.7,M0,1.612,Ari,,
15609,3.349842,33.218327,7.94,K0,0.728,Per,7.973,7.923
15610,3.350036,50.993111,9.46,F8,0.529,Per,,
15611,3.350232,8.451046,8.14,B9,0.102,Cet,,
15612,3.350363,19.476262,7.96,F5,0.594,Ari,,
15613,3.35038,-53.055378,8.7,K0III,1.072,Hor,,
15614,3.350676,-68.53336,7.03,A5m...,0.294,Hyi,,
15615,3.350915,73.699129,6.87,K0,1.297,Cas,,
15616,3.351254,-26.1711,8.48,K3III,1.315,For,,
15617,3.351598,43.360553,9.17,B9+...,0,Per,,
15618,3.3518,-54.390448,8.94,K0III,1.072,Hor,,
15619,3.35189,3.67562,5.7,G8.5III,0.964,Cet,,
15620,3.352309,77.067388,7.82,F5,0.422,Cas,,
15621,3.352355,-0.36956,8.18,K0,1.03,Cet,,
15622,3.353172,-62.074154,7.91,K2IIICN...,1.169,Ret,,
15623,3.353198,59.167658,8.2,B3III,0.367,Cam,,
15624,3.353455,0.54755,8.07,F0,0.427,Cet,,
15625,3.353468,13.784013,10.12,F5,0.511,Ari,,
15626,3.353495,0.059106,8.29,K2,1.454,Cet,,
15627,3.353784,21.147086,5.27,B5IV,-0.067,Ari,5.305,5.235
15628,3.353899,3.856869,8.9,F0,0.389,Cet,,
15629,3.354743,38.716783,8.42,F5V,0.511,Per,,
15630,3.354827,9.659873,7.71,A2,0.334,Cet,,
15631,3.354891,-59.639823,8.3,G3IV,0.792,Ret,,
15632,3.354954,51.576616,8.76,A0,0.168,Per,,
15633,3.355021,10.62979,8.42,F8,0.593,Ari,,
15634,3.355292,61.999185,6.76,B8,0.027,Cam,,
15635,3.355337,-29.987432,8.98,G8IV/V,0.965,For,9.033,8.923
15636,3.355367,30.76616,8.79,A2,0.273,Ari,,
15637,3.355499,30.277977,8.27,K0,1.086,Ari,,
15638,3.355735,79.967257,11.21,M2:,1.59,Cep,11.285,11.145
15639,3.356048,52.507952,9.25,A7,0.437,Per,,
15640,3.356044,23.007761,9.81,,0.58,Ari,,
15641,3.356384,-74.594256,8.04,A8III/IV,0.259,Hyi,,
15642,3.356615,-52.855127,8.43,G6IV,0.73,Hor,,
15643,3.35667,-23.635135,5.5,G8III,0.885,Eri,,
15644,3.35675,-61.48808,7.86,F5/F6V,0.533,Ret,,
15645,3.356894,-82.478033,8.19,F5V,0.48,Men,,
15646,3.356934,76.024149,8.43,A0,0.191,Cas,,
15647,3.356936,63.679329,9.62,A2,0.349,Cam,,
15648,3.357381,43.329651,4.96,A3V,0.051,Per,,
15649,3.357473,-15.797859,8.91,F5V,0.503,Eri,,
15650,3.357861,7.624535,10.49,K2,1.287,Cet,10.551,10.431
15651,3.358265,21.438654,9.19,F0,0.349,Ari,,
15652,3.358278,45.38705,7.41,B8,0.02,Per,,
15653,3.358329,-21.457437,9.21,K5,1.496,Eri,9.878,8.958
15654,3.358397,48.493857,9.17,F1IVn,0.38,Per,,
15655,3.359286,-47.776661,6.4,K0III,0.989,Hor,,
15656,3.359507,-73.452987,10.79,,1.13,Hyi,10.848,10.718
15657,3.360375,-46.295337,10.7,,1.103,Hor,10.764,10.634
15658,3.360541,-10.85091,10.03,F8,0.42,Eri,,
15659,3.361141,-7.498679,8.95,A5,0.342,Eri,,
15661,3.361629,10.829897,9.67,K0,0.798,Ari,,
15660,3.361647,-20.324651,6.69,A0V,0.027,Eri,,
15662,3.362054,13.431794,11.1,,,Ari,11.149,11.039
15663,3.362114,-9.360885,9.72,G0,0.67,Eri,,
15664,3.362376,-31.113268,8.13,F3V,0.302,For,,
15665,3.362772,68.49995,9.27,F8,0.529,Cas,,
15666,3.362889,52.731269,8.04,A0...,0.134,Per,,
15667,3.364116,60.243769,11.79,,,Cam,11.904,11.664
15668,3.364243,11.309447,10.39,G5,0.887,Ari,,
15669,3.364577,49.070905,5.94,F6V,0.468,Per,,
15670,3.364822,5.699313,9.63,F8,0.631,Cet,9.678,9.568
15671,3.364999,-5.10133,9.76,G0,0.59,Eri,,
15672,3.365039,53.487546,8.84,K0,0.701,Per,,
15673,3.365242,52.331515,9.05,K5,0.99,Per,,
15674,3.365603,-35.415369,9.52,G0V,0.58,For,,
15675,3.365759,52.62191,7.68,G5,0.73,Per,,
15676,3.366138,-12.331493,8.34,F3V,0.4,Eri,,
15677,3.366338,-15.458721,7.26,K1III,1.152,Eri,,
15678,3.366664,-20.046342,8.83,K2III:,1.405,Eri,,
15679,3.366716,51.103131,9.11,A0,0.218,Per,,
15680,3.367056,-22.099824,8.72,K2/K3IIICN.,1.389,Eri,,
15681,3.367112,-68.475073,8.47,K2III,1.187,Hyi,,
15682,3.367145,-9.650545,8.86,K0,1.056,Eri,,
15683,3.367309,17.23997,10.9,,0.99,Ari,,
15684,3.367654,47.934655,8.36,A1V,0.121,Per,,
15685,3.367971,-36.628411,9.19,G8IV/V,0.9,For,,
15686,3.368023,62.741376,7.63,F8,0.687,Cam,,
15687,3.368077,4.210598,7.47,K0,1.154,Cet,,
15688,3.368116,44.661559,9.44,G5,0.823,Per,,
15689,3.368196,-13.278847,12.16,,,,,
15690,3.368424,-13.273122,8.83,K1IIICN...,1.104,Eri,,
15691,3.368739,62.738745,10.4,G,0.428,Cam,,
15692,3.369265,-46.763361,6.9,K3III,1.28,Hor,,
15693,3.369349,34.502188,8.96,K0,1.185,Per,,
15694,3.369803,-5.1377,7.81,K0,1.076,Eri,,
15695,3.369897,-58.698306,7.66,K2III,1.264,Ret,,
15696,3.36997,27.607553,5.55,G5III,1.1,Ari,,
15697,3.370013,42.822138,7.36,A2,0.224,Per,,
15698,3.37028,65.315046,8.53,B8Ib,0.741,Cam,,
15699,3.370875,-5.745808,8.7,F0,0.383,Eri,,
15700,3.37119,-25.587802,6.36,A1V,0.01,For,,
15701,3.371191,-63.557591,8.91,G6III,0.916,Ret,,
15702,3.371227,-21.100138,6.73,K2II,1.213,Eri,,
15703,3.371319,-41.315466,8.55,G6V,0.702,Eri,,
15704,3.371764,31.414261,7.5,K0,1.158,Per,,
15705,3.371844,-75.180602,9.3,F7/F8V,0.609,Hyi,,
15706,3.372032,-40.272344,8.23,G8III/IV,0.98,Eri,,
15707,3.372399,62.729685,7.78,A0,0.115,Cam,,
15708,3.372512,1.77268,10.27,F8,0.563,Cet,,
15709,3.372668,-32.994444,9.2,G6/G8V:w,0.949,For,9.249,9.149
15710,3.372952,31.60913,9.08,A5,0.446,Per,,
15711,3.373135,3.447254,10.28,F8,0.649,Cet,,
15712,3.373333,44.663547,9.09,F5,0.417,Per,,
15713,3.373476,28.355903,10.51,B8,0.429,Ari,,
15714,3.373484,-43.526217,10,,0.945,Eri,,
15715,3.373705,-59.703835,7.63,K2III,1.271,Ret,,
15716,3.373882,39.598249,9.56,A0,0.187,Per,,
15717,3.373966,51.66098,9.13,A7Vn,0.291,Per,,
15718,3.373975,-34.640881,8.91,K3II/III,1.4,For,,
15719,3.374164,-65.781648,7.76,A4mA7-F0,0.33,Ret,,
15720,3.374478,27.156054,11.03,,1.431,Ari,11.071,10.961
15721,3.375308,32.239862,7.4,M...,1.902,Per,7.443,7.313
15722,3.375365,70.628212,10.14,G5,0.794,Cas,10.206,10.056
15723,3.375445,22.809941,8.65,K5,1.482,Ari,,
15724,3.375715,17.725354,8.83,K0,0.882,Ari,,
15725,3.376488,-30.188573,9.28,K4V,1.061,For,,
15726,3.376568,41.331987,11.57,A5,,Per,11.943,11.363
15727,3.376575,-11.700794,8.64,F6V,0.6,Eri,,
15728,3.377198,-0.528454,9.69,F8,0.575,Cet,9.833,9.653
15729,3.377274,-44.131829,8.51,F6V,0.558,Eri,,
15730,3.377563,-69.312493,8.67,M2III,1.664,Hyi,,
15731,3.377703,41.92628,8.15,F0,0.403,Per,,
15732,3.378381,2.468616,8.86,G5,0.684,Cet,,
15733,3.378441,-38.459015,8.4,K0III,1,For,,
15734,3.378606,-22.961838,9.68,G8V,0.746,Eri,,
15735,3.378905,72.065661,9.15,A0,0.261,Cas,,
15736,3.379066,-27.238258,8.22,K0III,0.924,For,,
15737,3.379234,20.742069,5.1,K3III,1.231,Ari,,
15738,3.379713,6.799541,10.76,G0,0.768,Cet,10.821,10.721
15739,3.37976,-43.34202,10.49,,0.469,Eri,10.574,10.414
15740,3.38002,37.019631,9.22,F8,0.562,Per,,
15741,3.380091,-54.449685,8.73,K0III,1.125,Hor,,
15742,3.380442,60.030847,8.4,G5V,1.12,Cam,,
15743,3.38089,-2.059146,9.02,K5,1.5,Eri,,
15744,3.38106,29.818407,8.53,A2,0.264,Ari,8.751,8.501
15745,3.381198,-65.55681,8.76,K2/K3III,1.393,Ret,,
15746,3.381278,29.817808,8.68,A2,0.416,Ari,,
15747,3.381306,-51.312251,7.91,F5V,0.513,Hor,,
15748,3.381815,-27.301826,7.99,K2/K3IIICN.,1.317,For,,
15749,3.381861,-71.682453,9.52,M...,1.14,Hyi,,
15750,3.381877,37.660106,8.22,K0,1.229,Per,,
15751,3.381929,-7.070023,9.59,F8,0.444,Eri,,
15752,3.382244,-41.255903,7.75,M0III,1.584,Eri,,
15753,3.382514,44.966306,8.12,A0,0.026,Per,,
15754,3.382702,71.280475,7.59,F0,0.309,Cas,,
15755,3.382706,66.199438,9.56,A0,0.456,Cam,,
15756,3.383818,-49.351169,10.9,,0.947,Hor,10.964,10.834
15757,3.384146,-51.554755,8.17,M3III,1.487,Hor,8.226,8.116
15758,3.384481,-56.880739,8.98,K1III,1.111,Hor,,
15759,3.384571,-9.107724,9.27,G5,0.614,Eri,,
15760,3.384702,26.900933,7.23,A2,0.18,Ari,,
15761,3.384759,32.867581,8.58,A2,0.217,Per,,
15762,3.384787,-54.015584,9.21,F6V,0.549,Hor,,
15763,3.384885,55.230047,7.64,A5,0.371,Per,,
15764,3.385244,-29.365311,9.02,G0V,0.561,For,,
15765,3.385785,67.167216,9,K2,1.146,Cam,,
15766,3.386472,21.568018,9.28,F2,0.524,Ari,,
15767,3.386702,33.078386,7.96,G0,0.598,Per,7.976,7.946
15768,3.386705,-44.231634,8.39,F0V,0.323,Eri,,
15769,3.386776,-26.116253,8,K0III/IV,0.916,For,,
15770,3.386997,49.213269,5.32,B5V,-0.076,Per,5.339,5.289
15771,3.387724,-49.994134,10.24,K0,1.386,Hor,,
15773,3.387776,-55.948139,9.14,K3/K4III:,1.53,Hor,,
15772,3.387813,-11.347055,7.57,F5,0.45,Eri,,
15774,3.388083,-49.991931,8.58,K3V,1.068,Hor,8.705,8.525
15775,3.388148,-17.439481,6.7,K0III,1.007,Eri,,
15776,3.38825,-7.794098,6.2,G2V,0.702,Eri,,
15777,3.388591,16.565733,7.86,K0,1.12,Ari,,
15778,3.388747,61.286193,7.96,F8V,0.622,Cam,,
15779,3.388983,2.84897,8.62,F4V,0.423,Cet,,
15780,3.389481,-58.833207,7.98,K1III,1.109,Ret,,
15781,3.389978,30.983978,7.38,K0,1.185,Ari,,
15782,3.39002,-75.282898,8.47,M1III,1.746,Hyi,,
15783,3.390114,-41.364099,8.6,,1.557,Eri,,
15784,3.390292,-14.875966,7.61,G1V,0.601,Eri,,
15785,3.390719,56.126509,8.1,A0,0.16,Cam,,
15786,3.391006,-14.220747,7.8,G8V,0.777,Eri,,
15787,3.391243,33.332029,7.62,F8,0.7,Per,,
15788,3.391447,-16.272817,8.97,G8/K0III/IV,0.964,Eri,,
15789,3.391657,30.439066,8.37,A0,0.272,Ari,,
15790,3.391698,52.148493,8.73,B9,0.353,Per,,
15791,3.391833,41.206928,7.81,A2,0.163,Per,,
15792,3.391895,82.149869,7.01,M2III,1.551,Cep,,
15793,3.391937,-38.377754,8.67,F8V,0.541,For,,
15794,3.392391,27.401928,8.29,A2,0.176,Ari,,
15795,3.392445,58.722021,6.58,K0II-III,1.271,Cam,,
15796,3.392528,71.418542,7.95,B8,0.412,Cas,,
15797,3.392628,43.957285,8.98,K2,0.98,Per,,
15798,3.393086,50.664556,8.95,K0III,1.261,Per,,
15799,3.393126,-40.076389,6.9,K0V,0.84,Eri,,
15800,3.393418,0.910087,6.47,K0,1.154,Tau,,
15801,3.393431,-58.994133,7.91,K4III,1.532,Ret,,
15802,3.393492,-10.2108,10.13,G0,0.609,Eri,,
15803,3.393526,-81.259088,11.96,,,Men,12.086,11.706
15804,3.393594,32.994649,7.87,F2,0.407,Per,,
15805,3.393666,15.667888,9.72,F8,0.466,Ari,9.782,9.642
15806,3.393822,-6.0102,9.29,G0,0.617,Eri,,
15807,3.394164,4.882105,6.37,G5III,0.851,Tau,,
15808,3.39432,18.555759,8.94,K0,0.972,Ari,,
15809,3.39436,-27.930002,7.4,K1III,1.215,For,,
15810,3.394378,8.838911,10.67,F8,0.584,Cet,10.702,10.592
15811,3.394554,46.576621,10.53,F0V,0.447,Per,11.37,10.47
15812,3.394763,-3.498927,9.54,G5,0.743,Eri,,
15813,3.395023,-41.76222,9.38,F6V,0.511,Eri,,
15814,3.39532,51.770362,7.89,A0V,0.073,Per,,
15815,3.395634,-29.127196,8.5,G2V,0.611,For,,
15816,3.395727,-32.707089,6.51,K3III,1.372,For,,
15817,3.396289,-32.065178,9.4,G2V,0.623,For,,
15818,3.396413,58.46946,7.82,F0,0.443,Cam,,
15819,3.396478,48.604417,7,B9V,0.002,Per,,
15820,3.39701,-66.914144,9.43,G1V,0.534,Ret,,
15821,3.397835,54.241926,9.24,A2,0.337,Per,,
15822,3.397848,13.837254,8.69,K0,1.198,Ari,,
15823,3.397925,16.721356,8.49,F5,0.41,Ari,,
15825,3.398222,-29.01992,9.46,G8V,0.884,For,,
15824,3.398245,-79.355331,9.8,,0.784,Hyi,,
15826,3.398287,-10.866548,8.65,G5,0.896,Eri,,
15827,3.398342,0.550268,10.51,F8,0.563,Tau,10.573,10.433
15828,3.398368,-25.237226,8.85,F0V,0.358,For,,
15829,3.398512,-2.459767,9.06,G0,0.54,Eri,,
15830,3.398568,3.043555,8.19,B9,0.094,Tau,,
15831,3.398765,41.337038,8.04,B8,-0.058,Per,,
15832,3.399065,45.525603,8.42,B9,0.165,Per,,
15833,3.399246,-26.216196,8.14,F6/F7V,0.457,For,8.249,7.849
15834,3.399673,-26.216626,8.86,F5/F6V,0.507,For,,
15835,3.399782,-30.542886,8.6,K1III,1.137,For,,
15836,3.399849,-37.170326,7.65,K1II/III,1.165,For,,
15837,3.399891,10.461674,10.41,G0,0.834,Tau,,
15838,3.400252,19.907062,6.83,K5,1.63,Ari,,
15839,3.400572,-37.283287,8.85,K1/K2III,1.062,For,,
15840,3.400636,-69.624606,6.14,A4:V+...,0.482,Hyi,,
15841,3.400992,13.054988,10.99,G0,0.645,Tau,11.052,10.912
15842,3.401072,-26.036682,7.85,F3V,0.472,For,,
15843,3.401167,74.17099,6.93,F5,0.451,Cas,,
15844,3.401797,23.785027,10.38,M0...,1.51,Ari,10.431,10.311
15845,3.401769,-41.231884,7.2,K0III,1.011,Eri,,
15846,3.401856,68.771538,10.81,B...,0.7,Cas,10.883,10.733
15847,3.402173,-20.931353,7.14,K0III,1.111,Eri,,
15848,3.402649,-15.171652,9.21,K1III,1.158,Eri,,
15849,3.402773,35.762212,9.16,A,0.249,Per,,
15850,3.402814,12.62959,6.03,K0III-IV,1.227,Tau,,
15851,3.403263,70.262117,8.75,K0,1.134,Cas,,
15852,3.403654,67.456564,9.1,,0.698,Cam,,
15853,3.40394,61.53857,8.38,B2III-IV,0.209,Cam,,
15854,3.403977,17.549586,8.1,G5+...,,Tau,,
15855,3.404141,67.455171,7.74,F8,0.558,Cam,7.843,7.713
15856,3.404209,0.244655,9.15,G5,0.717,Tau,,
15857,3.40428,11.860996,8.84,M0,2.239,Tau,8.907,8.787
15858,3.404302,1.356664,8.42,A2,0.273,Tau,8.745,8.365
15859,3.404506,-24.300724,7.09,K2III,1.297,For,,
15860,3.404783,-45.096754,7.83,F6V,0.51,Eri,,
15861,3.405132,24.724063,5.5,K4III,1.19,Ari,,
15862,3.405326,49.221255,9,A8V,0.335,Per,9.031,8.971
15863,3.405378,49.86118,1.79,F5Ib,0.481,Per,,
15864,3.405955,-8.90813,9.49,F8,0.482,Eri,,
15865,3.405999,-18.473444,8.44,K0III,1.132,Eri,,
15866,3.406531,-31.126747,7.35,K1IV/V,0.892,For,,
15867,3.406531,-57.551109,7.44,G8III,0.975,Ret,,
15868,3.406869,-15.653839,7.51,G1/G2V,0.618,Eri,,
15869,3.406837,-13.992951,6.87,A2/A3IV/V,0.142,Eri,,
15870,3.407255,20.803489,6.07,A1V,-0.028,Ari,,
15871,3.407357,40.043845,7.36,K5,1.404,Per,,
15872,3.4075,3.864542,9.48,F2,0.377,Tau,,
15873,3.407747,-6.1444,9.38,,1.502,Eri,,
15874,3.407897,-45.853538,8.17,G6III,0.81,Hor,,
15875,3.407948,6.985016,10.28,K7V:,1.28,Tau,,
15876,3.408249,33.535962,5.78,A0V,-0.001,Per,,
15877,3.408288,34.286101,8.65,A2,0.279,Per,,
15878,3.408341,49.139905,7.88,A1V,0.09,Per,,
15880,3.40906,-3.535031,8.28,F0,0.4,Eri,,
15879,3.409078,-61.825312,9.21,F7V,0.492,Ret,,
15881,3.409467,-46.85047,9.24,F3/F5V,0.534,Hor,,
15882,3.409578,22.040317,6.91,A0,0.11,Ari,,
15883,3.409596,-45.663875,7.05,A2V+...,0.314,Hor,,
15884,3.410057,-51.062657,6.5,A0V,0.003,Hor,,
15885,3.410081,27.941843,8.6,M0,1.507,Ari,,
15886,3.410268,-76.746289,6.8,A2m...,0.2,Hyi,,
15887,3.410466,44.154966,9.24,F0,0.356,Per,,
15888,3.410487,-44.698396,8.57,F3V,0.452,Eri,,
15889,3.410901,31.407611,8.93,A2,0.294,Per,,
15890,3.411267,64.585996,5.13,M0II,2.038,Cam,5.21,5.09
15891,3.411602,-50.005922,8.51,K2III,1.248,Hor,,
15892,3.411792,53.17257,9.28,F8,0.468,Per,,
15893,3.411902,-63.038295,8.94,K2III,1.164,Ret,,
15894,3.412399,14.973836,8.18,A2,0.22,Tau,,
15895,3.412473,40.76086,7.87,B9,-0.059,Per,,
15896,3.412588,64.689474,10.4,A2,0.495,Cam,10.467,10.347
15897,3.41285,9.807862,7.78,G5,1.147,Tau,,
15898,3.413079,48.411661,9.91,F4V,0.493,Per,,
15899,3.413505,65.457929,8.77,F8,0.462,Cam,,
15900,3.413554,9.02887,3.61,G8III,0.887,Tau,,
15902,3.413604,28.652546,7.12,A0,0.132,Ari,,
15901,3.413603,75.775617,9.24,K0,1.114,Cas,9.287,9.187
15903,3.41377,54.07588,9.1,A0,0.392,Per,,
15904,3.413987,12.256581,10.76,G0,0.571,Tau,10.807,10.647
15905,3.414007,-12.84299,9.39,M0,1.619,Eri,,
15906,3.414285,14.014879,9.68,F0,0.461,Tau,,
15907,3.414295,-25.750443,8.35,K1III,1.025,For,,
15908,3.414354,22.278198,8.92,K0,1.282,Ari,,
15909,3.41457,-50.951782,10.69,,0.722,Hor,10.763,10.643
15910,3.41463,-68.33455,8.48,F6IV/V,0.519,Hyi,,
15911,3.415309,47.415019,9.74,F4V,0.473,Per,9.782,9.682
15912,3.415317,-62.562935,8.16,A6V,0.248,Ret,,
15913,3.415396,-36.211406,9.29,K0,0.885,For,,
15914,3.415505,1.976301,8.35,K5,1.615,Tau,,
15915,3.415677,-13.561586,9.23,G8IV,0.99,Eri,,
15916,3.416103,-12.00769,9.31,G1V,0.583,Eri,,
15917,3.416243,-46.467613,9.79,F3V,0.444,Hor,,
15918,3.416485,10.010043,7.96,G5,1.034,Tau,,
15919,3.416592,-5.363756,7.86,K5V,1.153,Eri,,
15920,3.416839,-14.116071,7.86,F6V,0.49,Eri,,
15921,3.416936,-47.935082,8.37,K0III,0.955,Hor,,
15922,3.417943,10.976461,7.29,A0,0.152,Tau,,
15923,3.418574,7.393446,9.44,F8,0.554,Tau,,
15924,3.419172,-65.005302,8.46,K2III,1.096,Ret,,
15926,3.419259,-12.35522,8.73,M3/M4III,1.544,Eri,9.056,8.596
15925,3.419274,41.257301,6.52,A0V,0.047,Per,,
15927,3.419347,-4.478203,7.22,G5,1.03,Eri,,
15928,3.41961,12.485374,7.42,A0,0.277,Tau,,
15929,3.419622,-6.735686,8.44,F8,0.503,Eri,,
15930,3.419888,-29.843088,7.26,G8III,0.992,For,,
15931,3.420028,-78.666211,8.54,M2III,1.706,Hyi,8.616,8.426
15932,3.420191,-21.072638,7.85,F7V,0.523,Eri,,
15933,3.420224,-37.152688,7.16,A4V,0.143,For,,
15934,3.420285,42.123126,9.43,K0,0.78,Per,,
15935,3.42028,39.051422,9.31,A0,0.136,Per,,
15936,3.420291,9.691205,8.75,G5,1.177,Tau,,
15937,3.420379,32.379448,8.44,F8,0.562,Per,,
15938,3.420387,4.873626,10.79,F5,0.5,Tau,,
15939,3.420561,21.214068,7.95,M1,1.844,Ari,8.053,7.893
15940,3.420846,-15.039234,7.98,G3V,0.667,Eri,,
15941,3.421184,60.483711,7.96,B2III,0.417,Cam,,
15942,3.42145,37.91871,8.03,G5,1.039,Per,,
15943,3.421731,58.694537,6.85,K1III,1.068,Cam,,
15944,3.422089,40.95333,7.24,A0,-0.049,Per,,
15945,3.422127,56.840394,9.46,B8,0.407,Cam,,
15946,3.422309,-4.655254,6.99,G5,0.94,Eri,,
15947,3.422327,-45.271063,8.35,G8III,0.983,Eri,,
15948,3.42243,3.281809,8.74,G5,1.075,Tau,,
15949,3.422805,36.017429,9.1,A2,0.499,Per,,
15950,3.422959,50.794274,10.38,A7,0.427,Per,,
15951,3.423161,15.826375,7.91,K2,1.252,Tau,,
15952,3.423232,-24.577846,9.1,G8III:,1.086,For,,
15953,3.423311,31.731096,7.31,K4III-IV,1.51,Per,,
15954,3.423396,17.743809,8.69,K0,0.667,Tau,,
15955,3.423568,-1.157747,10.12,,0.564,Tau,,
15956,3.423584,-1.153002,9.05,F5,0.435,Tau,9.158,8.908
15957,3.423592,-52.381652,7.8,K1III,1.255,Hor,,
15958,3.423683,25.952204,9.36,K0,1.083,Ari,,
15959,3.424068,71.684742,7.62,B8,0.069,Cas,,
15960,3.424158,8.427144,9.5,F5,0.537,Tau,,
15961,3.425263,17.142616,9.43,G0,0.7,Tau,,
15962,3.42532,-6.695587,9.54,K2V,0.94,Eri,,
15963,3.426204,-17.698444,8.96,A8V,0.32,Eri,,
15964,3.426361,-38.312584,7.85,F5/F6V,0.52,For,,
